,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,Constellation,SvName
2892,1713027268426,332486420000000,18,0.0,-1396730000006043090,-0.1087820529937744,14.785718121856917,-17.944089751867317,9.782256601678114,8,03,0.0,81935,579286346092271,8,32.9,-466.7110595703125,1.5896251201629639,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.96,27.9,-7860.529296875,4.9862823486328125,,,Q,338482116092428,G,G03
2893,1713027268426,332486420000000,18,0.0,-1396730000006043090,-0.1087820529937744,14.785718121856917,-17.944089751867317,9.782256601678114,8,08,0.0,81935,579286355419602,6,35.3,219.8050079345703,0.856504499912262,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.96,30.299999999999997,-7860.529296875,4.9862823486328125,,,Q,338482116092428,G,G08
2894,1713027268426,332486420000000,18,0.0,-1396730000006043090,-0.1087820529937744,14.785718121856917,-17.944089751867317,9.782256601678114,8,27,0.0,81935,579286351823698,6,36.8,577.24755859375,0.07358473539352417,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.96,31.799999999999997,-7860.529296875,4.9862823486328125,,,Q,338482116092428,G,G27
2895,1713027268426,332486420000000,18,0.0,-1396730000006043090,-0.1087820529937744,14.785718121856917,-17.944089751867317,9.782256601678114,8,28,0.0,81935,579286346687836,18,25.4,-467.5457458496094,1.190500020980835,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.96,20.4,-7860.529296875,4.9862823486328125,,,Q,338482116092428,G,G28
2896,1713027268426,332486420000000,18,0.0,-1396730000006043090,-0.1087820529937744,14.785718121856917,-17.944089751867317,9.782256601678114,8,32,0.0,81935,579286354335750,30,21.8,293.2688293457031,5.352499961853027,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.96,16.8,-7860.529296875,4.9862823486328125,,,Q,338482116092428,G,G32
2913,1713027269426,332487420000000,18,0.0,-1396730000006043107,-0.8597903251647949,14.904668205417693,-17.885216854625416,9.901206448229027,8,02,0.0,16399,579287349791957,19,37.6,-465.8150634765625,3.480994701385498,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.09,32.6,0.0,0.0,,,C,338483123631855,G,G02
2914,1713027269426,332487420000000,18,0.0,-1396730000006043107,-0.8597903251647949,14.904668205417693,-17.885216854625416,9.901206448229027,8,03,0.0,16399,579287346086008,24,35.1,-466.88427734375,6.961075305938721,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.09,30.1,0.0,0.0,,,C,338483123631855,G,G03
2915,1713027269426,332487420000000,18,0.0,-1396730000006043107,-0.8597903251647949,14.904668205417693,-17.885216854625416,9.901206448229027,8,08,0.0,16399,579287355411027,6,49.1,219.2628173828125,0.024292081594467163,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.09,44.1,0.0,0.0,,,C,338483123631855,G,G08
2916,1713027269426,332487420000000,18,0.0,-1396730000006043107,-0.8597903251647949,14.904668205417693,-17.885216854625416,9.901206448229027,8,10,0.0,16399,579287349775195,24,35.1,395.1783447265625,9.810979843139648,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.09,30.1,0.0,0.0,,,C,338483123631855,G,G10
2917,1713027269426,332487420000000,18,0.0,-1396730000006043107,-0.8597903251647949,14.904668205417693,-17.885216854625416,9.901206448229027,8,21,0.0,16399,579287353827928,9,45.3,-303.9918518066406,0.029309194535017014,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.09,40.3,0.0,0.0,,,C,338483123631855,G,G21
2918,1713027269426,332487420000000,18,0.0,-1396730000006043107,-0.8597903251647949,14.904668205417693,-17.885216854625416,9.901206448229027,8,27,0.0,16399,579287351813930,7,47.4,575.6749877929688,0.031205490231513977,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.09,42.4,0.0,0.0,,,C,338483123631855,G,G27
2919,1713027269426,332487420000000,18,0.0,-1396730000006043107,-0.8597903251647949,14.904668205417693,-17.885216854625416,9.901206448229027,8,28,0.0,16399,579287346681505,31,33.1,-473.1081237792969,0.6345000267028809,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.09,28.1,0.0,0.0,,,C,338483123631855,G,G28
2920,1713027269426,332487420000000,18,0.0,-1396730000006043107,-0.8597903251647949,14.904668205417693,-17.885216854625416,9.901206448229027,8,32,0.0,16399,579287354326895,16,39.5,294.03350830078125,3.462191343307495,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.09,34.5,0.0,0.0,,,C,338483123631855,G,G32
2948,1713027269426,332487420000000,18,0.0,-1396730000006043107,-0.8597903251647949,14.904668205417693,-17.885216854625416,9.901206448229027,8,03,0.0,81935,579287346093833,11,29.7,-466.8844604492188,1.7028197050094604,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.29,24.7,-7860.5283203125,4.986917495727539,,,Q,338483123631855,G,G03
2949,1713027269426,332487420000000,18,0.0,-1396730000006043107,-0.8597903251647949,14.904668205417693,-17.885216854625416,9.901206448229027,8,08,0.0,81935,579287355418868,8,32.6,219.1638336181641,0.8386410474777222,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.29,27.6,-7860.5283203125,4.986917495727539,,,Q,338483123631855,G,G08
2950,1713027269426,332487420000000,18,0.0,-1396730000006043107,-0.8597903251647949,14.904668205417693,-17.885216854625416,9.901206448229027,8,10,0.0,81935,579287349783062,30,21.2,394.7923278808594,3.8450002670288086,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.29,16.2,-7860.5283203125,4.986917495727539,,,Q,338483123631855,G,G10
2951,1713027269426,332487420000000,18,0.0,-1396730000006043107,-0.8597903251647949,14.904668205417693,-17.885216854625416,9.901206448229027,8,27,0.0,81935,579287351821770,3,42.1,575.7159423828125,0.05804022401571274,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.29,37.1,-7860.5283203125,4.986917495727539,,,Q,338483123631855,G,G27
2952,1713027269426,332487420000000,18,0.0,-1396730000006043107,-0.8597903251647949,14.904668205417693,-17.885216854625416,9.901206448229027,8,32,0.0,81935,579287354334771,9,31.2,294.7947082519531,0.08137202262878418,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.29,26.2,-7860.5283203125,4.986917495727539,,,Q,338483123631855,G,G32
2970,1713027270426,332488420000000,18,0.0,-1396730000006043123,-0.6214935779571533,15.46346175018698,-17.389988807920073,9.811081480920194,8,02,0.0,16399,579288349793536,10,44.2,-464.0489196777344,1.748542070388794,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.85,39.2,0.0,0.0,,,C,338484120418989,G,G02
2971,1713027270426,332488420000000,18,0.0,-1396730000006043123,-0.6214935779571533,15.46346175018698,-17.389988807920073,9.811081480920194,8,03,0.0,16399,579288346087519,27,34.4,-465.6486206054688,0.5945000052452087,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.85,29.4,0.0,0.0,,,C,338484120418989,G,G03
2972,1713027270426,332488420000000,18,0.0,-1396730000006043123,-0.6214935779571533,15.46346175018698,-17.389988807920073,9.811081480920194,8,08,0.0,16399,579288355410294,9,45.6,219.0903167724609,0.026309195905923843,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.85,40.6,0.0,0.0,,,C,338484120418989,G,G08
2973,1713027270426,332488420000000,18,0.0,-1396730000006043123,-0.6214935779571533,15.46346175018698,-17.389988807920073,9.811081480920194,8,10,0.0,16399,579288349773880,14,40.1,398.1609802246094,0.3799999952316284,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.85,35.1,0.0,0.0,,,C,338484120418989,G,G10
2974,1713027270426,332488420000000,18,0.0,-1396730000006043123,-0.6214935779571533,15.46346175018698,-17.389988807920073,9.811081480920194,8,21,0.0,16399,579288353828939,12,42.9,-303.0023193359375,0.6023785471916199,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.85,37.9,0.0,0.0,,,C,338484120418989,G,G21
2975,1713027270426,332488420000000,18,0.0,-1396730000006043123,-0.6214935779571533,15.46346175018698,-17.389988807920073,9.811081480920194,8,27,0.0,16399,579288351812022,10,44.8,574.4947509765625,0.03289910405874252,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.85,39.8,0.0,0.0,,,C,338484120418989,G,G27
2976,1713027270426,332488420000000,18,0.0,-1396730000006043123,-0.6214935779571533,15.46346175018698,-17.389988807920073,9.811081480920194,8,28,0.0,16399,579288346683069,17,38.2,-473.1528930664063,4.617342472076416,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.85,33.2,0.0,0.0,,,C,338484120418989,G,G28
2977,1713027270426,332488420000000,18,0.0,-1396730000006043123,-0.6214935779571533,15.46346175018698,-17.389988807920073,9.811081480920194,8,32,0.0,16399,579288354325910,17,38.9,295.449951171875,0.42250001430511475,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.85,33.9,0.0,0.0,,,C,338484120418989,G,G32
3003,1713027270426,332488420000000,18,0.0,-1396730000006043123,-0.6214935779571533,15.46346175018698,-17.389988807920073,9.811081480920194,8,08,0.0,81935,579288355418140,8,33.0,219.1266326904297,0.6540000438690186,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.22,28.0,-7860.5263671875,4.987552165985107,,,Q,338484120418989,G,G08
3004,1713027270426,332488420000000,18,0.0,-1396730000006043123,-0.6214935779571533,15.46346175018698,-17.389988807920073,9.811081480920194,8,10,0.0,81935,579288349781728,8,32.3,398.7401123046875,0.06515689939260483,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.22,27.299999999999997,-7860.5263671875,4.987552165985107,,,Q,338484120418989,G,G10
3005,1713027270426,332488420000000,18,0.0,-1396730000006043123,-0.6214935779571533,15.46346175018698,-17.389988807920073,9.811081480920194,8,27,0.0,81935,579288351819853,3,41.6,574.3697509765625,0.05923791602253914,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.22,36.6,-7860.5263671875,4.987552165985107,,,Q,338484120418989,G,G27
3022,1713027271426,332489420000000,18,0.0,-1396730000006043147,-0.2733616828918457,14.719156752107665,-18.315209773879545,9.715695744507034,8,02,0.0,16399,579289349795069,12,42.1,-462.2926940917969,2.321021556854248,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.55,37.1,0.0,0.0,,,C,338485118712323,G,G02
3023,1713027271426,332489420000000,18,0.0,-1396730000006043147,-0.2733616828918457,14.719156752107665,-18.315209773879545,9.715695744507034,8,03,0.0,16399,579289346089085,27,34.3,-465.9245300292969,0.5945000052452087,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.55,29.299999999999997,0.0,0.0,,,C,338485118712323,G,G03
3024,1713027271426,332489420000000,18,0.0,-1396730000006043147,-0.2733616828918457,14.719156752107665,-18.315209773879545,9.715695744507034,8,08,0.0,16399,579289355409563,9,45.4,219.7879180908203,0.5971902012825012,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.55,40.4,0.0,0.0,,,C,338485118712323,G,G08
3025,1713027271426,332489420000000,18,0.0,-1396730000006043147,-0.2733616828918457,14.719156752107665,-18.315209773879545,9.715695744507034,8,10,0.0,16399,579289349772531,40,31.3,399.2456359863281,0.7400000095367432,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.55,26.3,0.0,0.0,,,C,338485118712323,G,G10
3026,1713027271426,332489420000000,18,0.0,-1396730000006043147,-0.2733616828918457,14.719156752107665,-18.315209773879545,9.715695744507034,8,21,0.0,16399,579289353829934,14,40.7,-301.39080810546875,0.03349565342068672,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.55,35.7,0.0,0.0,,,C,338485118712323,G,G21
3027,1713027271426,332489420000000,18,0.0,-1396730000006043147,-0.2733616828918457,14.719156752107665,-18.315209773879545,9.715695744507034,8,27,0.0,16399,579289351810083,21,36.3,574.5537109375,0.5069999694824219,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.55,31.299999999999997,0.0,0.0,,,C,338485118712323,G,G27
3028,1713027271426,332489420000000,18,0.0,-1396730000006043147,-0.2733616828918457,14.719156752107665,-18.315209773879545,9.715695744507034,8,28,0.0,16399,579289346684666,53,29.4,-470.6248168945313,0.8644999861717224,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.55,24.4,0.0,0.0,,,C,338485118712323,G,G28
3029,1713027271426,332489420000000,18,0.0,-1396730000006043147,-0.2733616828918457,14.719156752107665,-18.315209773879545,9.715695744507034,8,32,0.0,16399,579289354324930,13,41.0,296.7782287597656,0.6017729640007019,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.55,36.0,0.0,0.0,,,C,338485118712323,G,G32
3052,1713027271426,332489420000000,18,0.0,-1396730000006043147,-0.2733616828918457,14.719156752107665,-18.315209773879545,9.715695744507034,8,08,0.0,81935,579289355417407,5,37.0,220.07911682128903,0.8380294442176819,16,0.0,0.0,1176450050,,,,0,0.0,1,-39.2,32.0,-7860.529296875,4.988186836242676,,,Q,338485118712323,G,G08
3053,1713027271426,332489420000000,18,0.0,-1396730000006043147,-0.2733616828918457,14.719156752107665,-18.315209773879545,9.715695744507034,8,10,0.0,81935,579289349780391,12,28.3,400.8062744140625,0.9449999928474426,16,0.0,0.0,1176450050,,,,0,0.0,1,-39.2,23.3,-7860.529296875,4.988186836242676,,,Q,338485118712323,G,G10
3054,1713027271426,332489420000000,18,0.0,-1396730000006043147,-0.2733616828918457,14.719156752107665,-18.315209773879545,9.715695744507034,8,27,0.0,81935,579289351817938,3,41.4,574.8931884765625,0.05923791602253914,16,0.0,0.0,1176450050,,,,0,0.0,1,-39.2,36.4,-7860.529296875,4.988186836242676,,,Q,338485118712323,G,G27
3055,1713027271426,332489420000000,18,0.0,-1396730000006043147,-0.2733616828918457,14.719156752107665,-18.315209773879545,9.715695744507034,8,32,0.0,81935,579289354332792,10,30.1,296.8236999511719,1.6024999618530273,16,0.0,0.0,1176450050,,,,0,0.0,1,-39.2,25.1,-7860.529296875,4.988186836242676,,,Q,338485118712323,G,G32
3070,1713027272426,332490420000000,18,0.0,-1396730000006043160,-0.0548326969146728,20.162900909781456,-15.022618852609357,14.50095732994186,8,02,0.0,16399,579290349796609,17,38.1,-462.2896728515625,4.612842559814453,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.31,33.1,0.0,0.0,,,C,338486121530239,G,G02
3071,1713027272426,332490420000000,18,0.0,-1396730000006043160,-0.0548326969146728,20.162900909781456,-15.022618852609357,14.50095732994186,8,03,0.0,16399,579290346090640,19,37.2,-464.3004760742188,8.052543640136719,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.31,32.2,0.0,0.0,,,C,338486121530239,G,G03
3072,1713027272426,332490420000000,18,0.0,-1396730000006043160,-0.0548326969146728,20.162900909781456,-15.022618852609357,14.50095732994186,8,08,0.0,16399,579290355408839,12,42.7,219.41812133789065,1.741140604019165,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.31,37.7,0.0,0.0,,,C,338486121530239,G,G08
3073,1713027272426,332490420000000,18,0.0,-1396730000006043160,-0.0548326969146728,20.162900909781456,-15.022618852609357,14.50095732994186,8,10,0.0,16399,579290349771210,35,32.8,398.0943603515625,0.6799999475479126,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.31,27.799999999999997,0.0,0.0,,,C,338486121530239,G,G10
3074,1713027272426,332490420000000,18,0.0,-1396730000006043160,-0.0548326969146728,20.162900909781456,-15.022618852609357,14.50095732994186,8,21,0.0,16399,579290353830945,13,41.7,-301.4537353515625,0.343999981880188,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.31,36.7,0.0,0.0,,,C,338486121530239,G,G21
3075,1713027272426,332490420000000,18,0.0,-1396730000006043160,-0.0548326969146728,20.162900909781456,-15.022618852609357,14.50095732994186,8,27,0.0,16399,579290351808188,21,36.6,575.5919189453125,2.9254958629608154,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.31,31.6,0.0,0.0,,,C,338486121530239,G,G27
3076,1713027272426,332490420000000,18,0.0,-1396730000006043160,-0.0548326969146728,20.162900909781456,-15.022618852609357,14.50095732994186,8,32,0.0,16399,579290354323980,17,38.3,296.02081298828125,0.42250001430511475,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.31,33.3,0.0,0.0,,,C,338486121530239,G,G32
3097,1713027272426,332490420000000,18,0.0,-1396730000006043160,-0.0548326969146728,20.162900909781456,-15.022618852609357,14.50095732994186,8,03,0.0,81935,579290346098454,23,23.9,-465.7874145507813,2.880500316619873,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.69,18.9,-7860.5302734375,4.988821506500244,,,Q,338486121530239,G,G03
3098,1713027272426,332490420000000,18,0.0,-1396730000006043160,-0.0548326969146728,20.162900909781456,-15.022618852609357,14.50095732994186,8,08,0.0,81935,579290355416681,7,34.7,221.34364318847656,0.6140000224113464,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.69,29.700000000000003,-7860.5302734375,4.988821506500244,,,Q,338486121530239,G,G08
3099,1713027272426,332490420000000,18,0.0,-1396730000006043160,-0.0548326969146728,20.162900909781456,-15.022618852609357,14.50095732994186,8,27,0.0,81935,579290351816030,5,37.2,570.3560791015625,0.4880000054836273,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.69,32.2,-7860.5302734375,4.988821506500244,,,Q,338486121530239,G,G27
3100,1713027272426,332490420000000,18,0.0,-1396730000006043160,-0.0548326969146728,20.162900909781456,-15.022618852609357,14.50095732994186,8,32,0.0,81935,579290354331810,12,28.2,298.3781433105469,0.9524999856948853,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.69,23.2,-7860.5302734375,4.988821506500244,,,Q,338486121530239,G,G32
3115,1713027273426,332491420000000,18,0.0,-1396730000006043178,-0.904801607131958,21.5722102439031,-14.358437011022987,15.713668392369666,8,02,0.0,16399,579291349798143,12,42.3,-461.2040710449219,0.03749757260084152,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.55,37.3,0.0,0.0,,,C,338487122762686,G,G02
3116,1713027273426,332491420000000,18,0.0,-1396730000006043178,-0.904801607131958,21.5722102439031,-14.358437011022987,15.713668392369666,8,03,0.0,16399,579291346092236,10,44.1,-464.3391723632813,1.1821610927581787,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.55,39.1,0.0,0.0,,,C,338487122762686,G,G03
3117,1713027273426,332491420000000,18,0.0,-1396730000006043178,-0.904801607131958,21.5722102439031,-14.358437011022987,15.713668392369666,8,08,0.0,16399,579291355408097,10,44.5,221.59410095214844,0.026899104937911034,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.55,39.5,0.0,0.0,,,C,338487122762686,G,G08
3118,1713027273426,332491420000000,18,0.0,-1396730000006043178,-0.904801607131958,21.5722102439031,-14.358437011022987,15.713668392369666,8,10,0.0,16399,579291349769884,31,33.1,401.5196533203125,0.6299999952316284,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.55,28.1,0.0,0.0,,,C,338487122762686,G,G10
3119,1713027273426,332491420000000,18,0.0,-1396730000006043178,-0.904801607131958,21.5722102439031,-14.358437011022987,15.713668392369666,8,21,0.0,16399,579291353831943,10,44.1,-300.2518310546875,2.3134231567382812,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.55,39.1,0.0,0.0,,,C,338487122762686,G,G21
3120,1713027273426,332491420000000,18,0.0,-1396730000006043178,-0.904801607131958,21.5722102439031,-14.358437011022987,15.713668392369666,8,27,0.0,16399,579291351806252,16,39.0,576.6849365234375,0.3970000147819519,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.55,34.0,0.0,0.0,,,C,338487122762686,G,G27
3121,1713027273426,332491420000000,18,0.0,-1396730000006043178,-0.904801607131958,21.5722102439031,-14.358437011022987,15.713668392369666,8,28,0.0,16399,579291346687801,46,30.5,-469.5496215820313,1.4855000972747803,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.55,25.5,0.0,0.0,,,C,338487122762686,G,G28
3122,1713027273426,332491420000000,18,0.0,-1396730000006043178,-0.904801607131958,21.5722102439031,-14.358437011022987,15.713668392369666,8,32,0.0,16399,579291354322959,13,41.5,297.9910888671875,1.1726540327072144,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.55,36.5,0.0,0.0,,,C,338487122762686,G,G32
3149,1713027273426,332491420000000,18,0.0,-1396730000006043178,-0.904801607131958,21.5722102439031,-14.358437011022987,15.713668392369666,8,03,0.0,81935,579291346100049,8,33.0,-463.7970886230469,1.5871533155441284,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.06,28.0,-7860.53125,4.989455223083496,,,Q,338487122762686,G,G03
3150,1713027273426,332491420000000,18,0.0,-1396730000006043178,-0.904801607131958,21.5722102439031,-14.358437011022987,15.713668392369666,8,08,0.0,81935,579291355415936,6,36.4,221.72552490234372,0.07958473265171051,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.06,31.4,-7860.53125,4.989455223083496,,,Q,338487122762686,G,G08
3151,1713027273426,332491420000000,18,0.0,-1396730000006043178,-0.904801607131958,21.5722102439031,-14.358437011022987,15.713668392369666,8,10,0.0,81935,579291349777714,16,26.6,402.1441040039063,1.8250000476837158,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.06,21.6,-7860.53125,4.989455223083496,,,Q,338487122762686,G,G10
3152,1713027273426,332491420000000,18,0.0,-1396730000006043178,-0.904801607131958,21.5722102439031,-14.358437011022987,15.713668392369666,8,27,0.0,81935,579291351814111,4,39.5,576.4410400390625,0.06247423216700554,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.06,34.5,-7860.53125,4.989455223083496,,,Q,338487122762686,G,G27
3153,1713027273426,332491420000000,18,0.0,-1396730000006043178,-0.904801607131958,21.5722102439031,-14.358437011022987,15.713668392369666,8,32,0.0,81935,579291354330809,9,31.1,298.4546203613281,0.762499988079071,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.06,26.1,-7860.53125,4.989455223083496,,,Q,338487122762686,G,G32
3171,1713027274426,332492420000000,18,0.0,-1396730000006043184,-0.9993765354156494,17.45759254845325,-10.083447760902208,10.412481630079817,8,02,0.0,16399,579292349799712,12,42.7,-461.06976318359375,1.1792595386505127,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.67,37.7,0.0,0.0,,,C,338488120391957,G,G02
